Iteration,Step,Inverter,Other,Total
,Dist-1,15,20,37
,Assoc,15,20,37
,CompAss,15,20,37
,Relev,15,20,37
,Subst,15,20,37
,Maj-2,15,20,37
,Dist-2,15,20,37
,InvProp,15,20,37
,TrivRep,15,20,37
,Maj-1,15,20,37
,Dist-1,15,20,37
,Assoc,15,20,37
,CompAss,15,20,37
,Relev,15,20,37
,Subst,15,20,37
,Maj-2,15,20,37
,Dist-2,15,20,37
,InvProp,15,20,37
,TrivRep,15,20,37
,Maj-1,15,20,37
,Dist-1,15,20,37
,Assoc,15,20,37
,CompAss,15,20,37
,Relev,15,20,37
,Subst,15,20,37
,Maj-2,15,20,37
,Dist-2,15,20,37
200,InvProp,15,20,37
,TrivRep,15,20,37
,Maj-1,15,20,37
,Dist-1,15,20,37
,Assoc,15,20,37
,CompAss,15,20,37
,Relev,15,20,37
,Subst,15,20,37
,Maj-2,15,20,37
,Dist-2,15,20,37
